Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
AM 10	Math Methods I	Abram Kay Stout Rodgers	2022 Spring Quarter	2222	N	5	67	60	18	31	22	7	14			5		2	2	2				4		239
AM 11A	Math Methd for Econ	Jonathan Rice Katznelson	2022 Spring Quarter	2222	Y	2	15	8	3	3	4	1	3			1		1	1	2						44
AM 11B	Math Methds Econ II	Jonathan Rice Katznelson	2022 Spring Quarter	2222	Y	4	6	17	20	22	10	9	13	5		4			5	5				3		123
AM 20	Math Methods II	Qi Gong	2022 Spring Quarter	2222	N	17	27	23	29	27	10	11	8			2		4	1	2				2		163
AM 30	SOE Calculus III	Dongwook Lee	2022 Spring Quarter	2222	N	11	9	9	13	3	3	3	2			2		2	2	1						60
AM 115	Stochastic Modeling	Marcella Gomez	2022 Spring Quarter	2222	Y	2	7	2	1	3																15
AM 148	GPU Programming	Steven Isaac Reeves	2022 Spring Quarter	2222	N		5			1			1			1		6	1	2		1		2		20
AM 213B	Num Mthds Diff Eq	Daniele Venturi	2022 Spring Quarter	2222	N	12	2	1										2				1				18
AM 250	Intro High Perf Comp	Nicholas H Brummell	2022 Spring Quarter	2222	N	3	10	3	1	1	2		1					1			2	1				25
ANTH 2	Intr Culturl Anthro	Mark D Anderson; Melissa L Caldwell	2022 Spring Quarter	2222	N		93	48	51	23	3	3	1			2		4	13	2				2		245
ANTH 100	History Biol Anthro	kalina kassadjikova	2022 Spring Quarter	2222	N		3	1	1	4			1			2		2	2							16
ANTH 100	History Biol Anthro	Emily A Schach	2022 Spring Quarter	2222	N	5	12	3	3	1			1					1	2	2				1		31
ANTH 101	Human Evolution	Emily A Schach	2022 Spring Quarter	2222	N	1	24		2	15		4	1					1	3					1		52
ANTH 103	Forensic Anthro	Emily A Schach	2022 Spring Quarter	2222	N	3	14	3		1	1															22
ANTH 106	Primate Behavior	Viktoria Oelze	2022 Spring Quarter	2222	N	12	36	23	8	8	1	2	2			1		4	1	1				1		100
ANTH 110A	Contemporary Issues	Alejandra Letelier Kramer	2022 Spring Quarter	2222	N		21	5	4	4	1	1	1						3	1						41
ANTH 110Y	Feeding California	Rikki Ella Brown	2022 Spring Quarter	2222	N		10	7	4	1	4	1	2	1				1	7	3						41
ANTH 110Y	Feeding California	Kathryn Gougelet	2022 Spring Quarter	2222	N	7	5	1	2	2	3	2				2		2	3	3				1		33
ANTH 125	Magic,Sci,Religion	Annapurna Devi Pandey	2022 Spring Quarter	2222	N		6	5	5	9	7	3	5	1	3	4	1	3	8	3						63
ANTH 130I	Cultures of India	Annapurna Devi Pandey	2022 Spring Quarter	2222	N	13	6	4	5	5	1	5	2	1				5	10	3						60
ANTH 151	Ethnography Wrkshop	Alejandra Letelier Kramer	2022 Spring Quarter	2222	N		17	2		2										1						22
ANTH 171	Mat/Methods His Arch	James C Monroe	2022 Spring Quarter	2222	N		3		2	7	2							1		3				1		19
ANTH 176D	ColonialEncountrsAmer	Carla Hernandez Garavito	2022 Spring Quarter	2222	N	20	9	11	4	6	5			1				1	3	1				2		63
ANTH 185	Osteolgy:Mam,Bd,Fsh	Erendira M Quintana Morales	2022 Spring Quarter	2222	Y	8	3	2		2									1							16
ANTH 194U	Environmental Anth	Andrew S. Mathews	2022 Spring Quarter	2222	N	1	5	5	4	1									1							17
ANTH 194Y	Arch Space/Landscape	Carla Hernandez Garavito	2022 Spring Quarter	2222	N	1	1	2	1	4	1		1						1							12
ANTH 196G	Queer Worlds	Savannah T Shange-Binion	2022 Spring Quarter	2222	Y	2	7	4			1								1							15
ANTH 196K	Settler Colonialism	Renya K Ramirez	2022 Spring Quarter	2222	N	7	3	1																		11
APLX 101	L2 Acquisition	Donald Patrick Miller	2022 Spring Quarter	2222	N	4	6	3	4	3		1	1					2								24
APLX 105	Language Loss	Eve C Zyzik	2022 Spring Quarter	2222	N	2	8	4	2	2			1						2							21
APLX 135	Second Lang Teach	Zsuzsanna Abrams	2022 Spring Quarter	2222	Y	6	2	2	1																	11
APLX 190	Research Sem APLX	Donald Patrick Miller	2022 Spring Quarter	2222	N	4	9	5	2		1		2													23
ARBC 3	Arabic: First Year	Abdelkader Berrahmoun	2022 Spring Quarter	2222	N		9														3			1		13
ART 10F	4D Foundation	Wes Modes	2022 Spring Quarter	2222	N		85	24	14	7	5	3		2	1			7	5	3				4		160
ART 20H	Intro Sculpt/Public	Jennifer A Parker	2022 Spring Quarter	2222	N		18		3	4																25
ART 20J	Intro Draw/Paint	Sarah Sanford	2022 Spring Quarter	2222	N	1	7	2	6	4	2							1	1							24
ART 101	Computer Prog Arts	Wes Modes	2022 Spring Quarter	2222	N		40	9	5	5	1	1	1	2	2	1	2	4	7	5				2		87
ART 106O	2D Animation	Ann Amica Altstatt	2022 Spring Quarter	2222	N	45	41	27	11	11	5	8	12	1	1	1	2	7	12	5				3		192
ART 119	Spec Topics Drawing	Grant Whipple	2022 Spring Quarter	2222	N		5	5		1	2															13
ART 137	Outdoor Paint Proj	Grant Whipple	2022 Spring Quarter	2222	N		7	8	2			1								1	1			1		21
ART 138	Facture and Meaning	Melissa Gwyn	2022 Spring Quarter	2222	N		15	3	3	1								1	2					1		26
ART 153	Still to Moving	Yolande Constance Harris	2022 Spring Quarter	2222	N		2	1	3		1						1	1	1					1		11
ART 158	Adv Photography	Norman Locks	2022 Spring Quarter	2222	N	1	10			2																13
ART 163C	Magnified Imagination	Enrique Martinez Leal	2022 Spring Quarter	2222	N	2	2	2	1									2						1		10
ART 165	Print Med Vis Comm	Jimin Lee	2022 Spring Quarter	2222	N		11	2																		13
ART 166	Art of Bookmaking	Kathleen Chris Perry	2022 Spring Quarter	2222	N		11	6		3			1					1	1							23
ART 175	Taking Art to Streets	John Jota Leanos	2022 Spring Quarter	2222	N	2	18	2		1																23
ART 177	Careers Creative Econ	Shelby Graham	2022 Spring Quarter	2222	N	2	13		1	2									4		1					23
ART 182	Materiality of Color	Laurie Palmer	2022 Spring Quarter	2222	N		13	4	5	2																24
ART 185	3D ArtDesign II	Jennifer A Parker	2022 Spring Quarter	2222	N	2	2		1	3				1						2				1		12
ART 190B	Senior Project	Jimin Lee; Jorge Mascarenhas Menna Barreto	2022 Spring Quarter	2222	N	5	16			3																24
ARTG 80I	Foundations of Play	Hadiseh Gooranorimi	2022 Spring Quarter	2222	N	63	38	7	1	2	1							3	4	1				2		122
ARTG 118	Char Creation in Games	Eduard Joseph Gregor	2022 Spring Quarter	2222	N	8	31	6	3	1	3	1	1			2		1	2	1						60
ARTG 120	Game Design Exp	Mirek James Stolee	2022 Spring Quarter	2222	N		46	13	13	6	5	3						1		1				1		89
ARTG 120	Game Design Exp	Mirek James Stolee	2022 Spring Quarter	2222	N	2	131	11	9	8	3	2	3			1		2								172
ARTG 129	Spec Topic Game Des	micha cardenas	2022 Spring Quarter	2222	N	2	3	3	5	2								2	1					1		19
ARTG 172	Game Design III	Jacob Daniel O'Neill; Kristen Ling Gillette	2022 Spring Quarter	2222	N	78	26	19	3	1	2		2					2	1							134
ASTR 3	Planetary Systems	Andrew Joseph Skemer	2022 Spring Quarter	2222	N		21	33	18	23	19	13	5	4	7	2	3	4	34	7				1		194
ASTR 5	Universe Formation	Ryan Joseph Foley	2022 Spring Quarter	2222	N	12	16	20	9	18	14	6	8	4		2		2	18	9				1		139
ASTR 8	Astro Data	Jonathan J Fortney	2022 Spring Quarter	2222	N		90	5	7	10	6	4	4			1		10	7	4				1		149
ASTR 19	Practical Programming	Brant Edward Robertson	2022 Spring Quarter	2222	N	3	20	2	2	2	2	1	1				1	10	2	2				2		50
ASTR 113	Intro Cosmology	Piero Madau	2022 Spring Quarter	2222	N	1	2	6	2	3	2	2	6	1	1	2	1	1	2	1						33
ASTR 118	Planetary Systems	Natalie Batalha	2022 Spring Quarter	2222	N		8	2		5	3	1	2	2		1		1						1		26
ASTR 119	Intro Sci Computing	Naor Movshovitz	2022 Spring Quarter	2222	N	3	5	1	4		3		2			1		4	1	1				2		27
ASTR 136	Adv Astro Lab	Olivier Hervet	2022 Spring Quarter	2222	N		1	1	3	5			2													12
ASTR 171	Genl Relativity	Wolfgang Altmannshofer	2022 Spring Quarter	2222	Y	1	1		1	3	1	1	1		1			1								11
BIOC 100C	Biochemistry	Hanns Hinrich Boeger	2022 Spring Quarter	2222	N	3	9	12	13	5	16	14	37			4		1						4		118
BIOC 110L	AdvBiochemLaboratory	Caileen Marie Brison	2022 Spring Quarter	2222	N		5	2	1	2	1															11
BIOC 163B	Bioc Thermodynamics	Glenn L Millhauser	2022 Spring Quarter	2222	N	5	15	9	6	5			3													43
BIOE 16	Intro to Horticulture	Rachel Meyer	2022 Spring Quarter	2222	N	3	12	2	2	1								1	3							24
BIOE 20B	Developmt & Physiol	Robin Christine Dunkin	2022 Spring Quarter	2222	N		70	40	13	17	15	3	5			1		1		1				2		168
BIOE 20C	Ecology & Evolution	Baldo Branimir Marinovic	2022 Spring Quarter	2222	N	4	19	33	43	59	31	41	39		5			9	9	4				2		298
BIOE 82	Intro Field Res/Con	Allison Gong	2022 Spring Quarter	2222	N	4	10	3	2	2	1		1													23
BIOE 82	Intro Field Res/Con	Gage Hart Dayton	2022 Spring Quarter	2222	N	1	18					1							2							22
BIOE 107	Ecology	Auston Marmaduke Kilpatrick	2022 Spring Quarter	2222	N	6	22	12	10	17	4		13					8		1				1		94
BIOE 109	Evolution	Kathleen M Kay	2022 Spring Quarter	2222	N	6	39	17	6	15	2	3	4	1				2	1	2						98
BIOE 114	Herpetology	Sean Bryant Reilly	2022 Spring Quarter	2222	N	3	15			6																24
BIOE 114L	Herpetolgcl Resrch	Sean Bryant Reilly	2022 Spring Quarter	2222	N	21	3																			24
BIOE 118	Plants and Society	Ingrid Marie Parker; Rachel Meyer	2022 Spring Quarter	2222	N		16	8	8	2	3	2	1													40
BIOE 120	Marine Botany	Kristen Kusic Heady	2022 Spring Quarter	2222	N	15	45			1									1		1					63
BIOE 120L	Marine Botany Lab	Kristen Kusic Heady	2022 Spring Quarter	2222	N	3	18			7			2						1		1					32
BIOE 120L	Marine Botany Lab	Kristen Kusic Heady	2022 Spring Quarter	2222	N	3	13			11			4													31
BIOE 129	Biol Marine Mammals	Caroline Brett Casey; Dan Costa	2022 Spring Quarter	2222	N	3	43	21	21	12	4	4		1				2	1	1	2					115
BIOE 129L	Marine Mammals Lab	Caroline Brett Casey; Dan Costa	2022 Spring Quarter	2222	N	1	7	9	4	3	3	1	2					1								31
BIOE 129L	Marine Mammals Lab	Caroline Brett Casey; Dan Costa	2022 Spring Quarter	2222	N	2	14	7	1	1	1			1			1		1	1						30
BIOE 129L	Marine Mammals Lab	Caroline Brett Casey; Dan Costa	2022 Spring Quarter	2222	N	1	13	8	2	3								3								30
BIOE 131	Animal Physiology	Rita Mehta	2022 Spring Quarter	2222	N		37	24	9	12	3	1	3					1								90
BIOE 131L	Animal Physiolo Lab	Rita Mehta	2022 Spring Quarter	2222	N	17	7	2					1						1							28
BIOE 131L	Animal Physiolo Lab	Rita Mehta	2022 Spring Quarter	2222	N	8	1		1															1		11
BIOE 131L	Animal Physiolo Lab	Rita Mehta	2022 Spring Quarter	2222	N	8	9							1					1							19
BIOE 136	Enviro Physiology	Robin Christine Dunkin	2022 Spring Quarter	2222	N		23	14	7	10	5	3														62
BIOE 142L	Behavior in the Wild	Doriane Elaine Weiler	2022 Spring Quarter	2222	N	13	6	2	1		1		1					3						1		28
BIOE 145	Plant Ecology	Ingrid Marie Parker	2022 Spring Quarter	2222	Y	2	7	9	5	6	5	3	3		1			1						3		45
BIOE 147	Community Ecology	Laurel R Fox	2022 Spring Quarter	2222	N	1	9		2	1	1	1	3					1		2				1		22
BIOE 149	Disease Ecology	Auston Marmaduke Kilpatrick	2022 Spring Quarter	2222	N	2	5	3	1	7	3		4					2	4	1						32
BIOE 151A	Ecol Field Methods	Donald A Croll; Gage Hart Dayton	2022 Spring Quarter	2222	Y	2	12	3	2																	19
BIOE 151B	Ecol Fld Mthds Lab	Donald A Croll; Gage Hart Dayton	2022 Spring Quarter	2222	Y	2	12	3	2																	19
BIOE 151C	Terrestrial Ecosys	Donald A Croll; Gage Hart Dayton	2022 Spring Quarter	2222	Y	7	9	1									1									18
BIOE 151D	Conserv/Practice	Donald A Croll; Gage Hart Dayton	2022 Spring Quarter	2222	Y	2	13	4																		19
BIOE 172	Population Genetics	Grant Pogson	2022 Spring Quarter	2222	N	5	5	4	2	9	1	1	2					1						1		31
BIOE 199F	Tutorial	Erika S Zavaleta	2022 Spring Quarter	2222	N		7												4					1		12
BIOE 199F	Tutorial	Erika S Zavaleta	2022 Spring Quarter	2222	N		2												11							13
BIOL 15	Research Reports	Melissa S Jurica	2022 Spring Quarter	2222	N		8	1										1	3							13
BIOL 20A	Cell & Molecular Bi	Guido Bordignon	2022 Spring Quarter	2222	N	15	76		25	101		29	61		14	19		10	8	5				3		366
BIOL 20L	Experimental Lab	James A Shanks	2022 Spring Quarter	2222	N	2	17	26	19	22	11	6	8			2		3								116
BIOL 88	Studies in Medicine	Grant A Hartzog	2022 Spring Quarter	2222	N	8	28	6	3									1	5	2				1		54
BIOL 100	Biochemistry	Jeremy C Lee	2022 Spring Quarter	2222	N	4	14	9	9	21	13	10	46	10	13	7		34	1	7				7		205
BIOL 101	Molecular Biology	Grant A Hartzog	2022 Spring Quarter	2222	N	1	26	41	9	28	17	27	28			13		6		1				3		200
BIOL 101L	Molecular Bio Lab	Jeremy Earl Kreher	2022 Spring Quarter	2222	N	5	13	17	10	14	5	1	8			3		1						1		78
BIOL 103L	Toxic RNA Lab III	Jeremy R Sanford	2022 Spring Quarter	2222	N	4	11	3	3																	21
BIOL 105	Genetics	Michael Jake Doody	2022 Spring Quarter	2222	N	7	25	27	24	42	26	17	33		21	2	1	2	1	1						229
BIOL 105L	Eukaryotc Genet Lab	Jeremy C Lee	2022 Spring Quarter	2222	N	6	8	4	4																	22
BIOL 108L	Syn Gene Reg Lab III	Rohinton T Kamakaka	2022 Spring Quarter	2222	N	6	4	8	2																	20
BIOL 109L	Yeast Molecular Gen	Giulia Jale Gurun Gurun	2022 Spring Quarter	2222	N		3	3	3	2	2	3	2					1						1		20
BIOL 110	Cell Biology	Hannah Marie Vicars	2022 Spring Quarter	2222	N	1	4	5	5	6	4	3	11			1		2						1		43
BIOL 114	Cancer Cell Biology	Alan Mark Zahler; Shaheen Sikandar	2022 Spring Quarter	2222	N	4	16	14	5	18	6		11						10	1				3		88
BIOL 115L	Eukaryotc Molec Lab	Jeremy Earl Kreher	2022 Spring Quarter	2222	N		8	6	3		1															18
BIOL 120	DevelopmentalBiology	James A Shanks	2022 Spring Quarter	2222	N		3	4	3	6	4	3	11			2		4		2				1		43
BIOL 126	Neural Plasticity	Yi Zuo	2022 Spring Quarter	2222	Y		3	5	8	7	14	10	10			1								1		59
BIOL 128	Dev Neuro	Bin Chen	2022 Spring Quarter	2222	Y		2	3		2	1		3						2					1		14
BIOL 130	Human Physiology	Giulia Jale Gurun Gurun	2022 Spring Quarter	2222	N	7	5	3	4	6	7	5	20			4	2	2	2	3				1		71
BIOL 130L	Human Physiology Lab	Giulia Jale Gurun Gurun	2022 Spring Quarter	2222	N		1	7	4	13	10	5	7			1	2	3	1	3				2		59
BIOL 186L	Undergrad Rsrch MCD	Martha C Zuniga	2022 Spring Quarter	2222	Y		10	2	2	3	3															20
BIOL 189	Health Sci Intrnshp	David A Feldheim	2022 Spring Quarter	2222	N		23		4	3																30
BIOL 189W	Human Biology DC	David A Feldheim	2022 Spring Quarter	2222	N		23	5	1																	29
BIOL 215	MCD Biostatistics	Joshua A Arribere	2022 Spring Quarter	2222	N		14			2											2					18
BIOL 290	Career Planning	Lindsay Hinck	2022 Spring Quarter	2222	N		4														27					31
BME 55	Intro to Lab Groups	Kevin Karplus	2022 Spring Quarter	2222	N														8	3				1		12
BME 80H	The Human Genome	Wendy Faye Rothwell	2022 Spring Quarter	2222	N	1	16	1	2	17	1	6	10					4	10	3				2		73
BME 105	Genetics/Genomics	Angela Brooks	2022 Spring Quarter	2222	N	1	12	2	6	18	1		8		2	5		6								61
BME 110	Comp Bio Tools	Joshua M Stuart	2022 Spring Quarter	2222	N	7	11	10	2	7	1	4				1		3		1	3			2		52
BME 129C	Design/Implement BME	David Lee Bernick	2022 Spring Quarter	2222	N		7	8																		15
BME 160	ResBioProgramming	David Lee Bernick	2022 Spring Quarter	2222	N	4	16	4	7	6		1	7		1	1		5	1	1	5					59
BME 163	Data Visualization	Christopher Vollmers	2022 Spring Quarter	2222	Y	25	19	6		14	3	1	3					1	2	3						77
BME 177	Engr Stem Cells	Ali Shariati	2022 Spring Quarter	2222	N	4	31	8		2											1					46
