Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
WRIT 2	Rhetoric & Inquiry	Dina El Dessouky	2023 Spring Quarter	2232	N	1	5	3	6	2	1		2			1	1		1							23
WRIT 2	Rhetoric & Inquiry	Katherine Marie Ross	2023 Spring Quarter	2232	N	1	8	2	4	6		1	1					1	1							25
WRIT 2	Rhetoric & Inquiry	Joy Anna Hagen	2023 Spring Quarter	2232	N		9	4	1	3			1	2		1				3						24
WRIT 2	Rhetoric & Inquiry	Katherine Marie Ross	2023 Spring Quarter	2232	N	1	7	4	2	2	2	2	3					1								24
WRIT 2	Rhetoric & Inquiry	Andrea Yolande Seeger	2023 Spring Quarter	2232	N	4	11	2	1	2	1		1					2		1						25
WRIT 2	Rhetoric & Inquiry	Joy Anna Hagen	2023 Spring Quarter	2232	N		7	3	3	2		1	2			1			1	1				3		24
WRIT 2	Rhetoric & Inquiry	Ingrid B Moody	2023 Spring Quarter	2232	N		6	3	4	2	2	1	1			2			4							25
WRIT 2	Rhetoric & Inquiry	Roxanne P Hamilton	2023 Spring Quarter	2232	N		2	2	6	3	3	1							5	1				1		24
WRIT 2	Rhetoric & Inquiry	Roxanne P Hamilton	2023 Spring Quarter	2232	N		1	4	6	2	1	1	1				1		6					1		24
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2023 Spring Quarter	2232	N	1	7	6	1	3	2									2						22
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2023 Spring Quarter	2232	N	2	7	6	3	2																20
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2023 Spring Quarter	2232	N		7	4	3	1	4		1							2						22
WRIT 2	Rhetoric & Inquiry	Bettina Osborne	2023 Spring Quarter	2232	N	6	10	2	3	1	1								1					1		25
WRIT 2	Rhetoric & Inquiry	Nirshan Rex-Boniface Perera	2023 Spring Quarter	2232	N		16	2	2				1						2					1		24
WRIT 2	Rhetoric & Inquiry	Nirshan Rex-Boniface Perera	2023 Spring Quarter	2232	N		18		1	4		1														24
WRIT 2	Rhetoric & Inquiry	Christopher K Garrecht-Williams	2023 Spring Quarter	2232	N		4	1	1	7	4	2	3					1	1							24
WRIT 2	Rhetoric & Inquiry	Christopher K Garrecht-Williams	2023 Spring Quarter	2232	N		4	2	1	7	6		3					1								24
WRIT 2	Rhetoric & Inquiry	Ray L Daniels	2023 Spring Quarter	2232	N		14	2	2				1			2			1	2						24
WRIT 2H	Rhetoric/InquiryHonors	Brij D Lunine	2023 Spring Quarter	2232	N		9	6	1	1									2							19
WRIT 159	Grammar:Tutor/Teach	Sarah Michals	2023 Spring Quarter	2232	N		17						1						2							20
