Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
WRIT 2	Rhetoric & Inquiry	Patrick M Mc Kercher	2020 Winter Quarter	2200	N		3		3	4	4		1	1		1		1	6							24
WRIT 2	Rhetoric & Inquiry	Katherine Marie Ross	2020 Winter Quarter	2200	N		6	3	3	5	2								5							24
WRIT 2	Rhetoric & Inquiry	Brenda Samantha Sanfilippo	2020 Winter Quarter	2200	N	4	10	1	3	1						2		1	3							25
WRIT 2	Rhetoric & Inquiry	Brenda Samantha Sanfilippo	2020 Winter Quarter	2200	N		5	5	6	1	1	2	1						2							23
WRIT 2	Rhetoric & Inquiry	Daria Saprykina	2020 Winter Quarter	2200	N		3	5	7	4	2	1							3							25
WRIT 2	Rhetoric & Inquiry	Terry L Terhaar	2020 Winter Quarter	2200	N		5	6	3	4	2								4							24
WRIT 2	Rhetoric & Inquiry	John Wang	2020 Winter Quarter	2200	N		6	8	5	1									3							23
WRIT 2	Rhetoric & Inquiry	Maria Cecilia Herrera Astua	2020 Winter Quarter	2200	N	3	2	4											11							20
WRIT 2	Rhetoric & Inquiry	Patrick M Mc Kercher	2020 Winter Quarter	2200	N		1	2	2	4	5	1	3	1				1	3							23
WRIT 2	Rhetoric & Inquiry	Liza Monroy	2020 Winter Quarter	2200	N	4	20	1																		25
WRIT 2	Rhetoric & Inquiry	Stefan Yong	2020 Winter Quarter	2200	N	3	8	9								1			4							25
WRIT 2	Rhetoric & Inquiry	Megan Alpine	2020 Winter Quarter	2200	N		2	2	5	3	2	2							7	1				1		25
WRIT 2H	Rhetoric/InquiryHonors	Philip M Longo	2020 Winter Quarter	2200	N		9	3		1	1															14
WRIT 2H	Rhetoric/InquiryHonors	Philip M Longo	2020 Winter Quarter	2200	N		10	3	1		1							1	1	1				1		19
WRIT 26	Writing About Lang	Gail Abel Brenner	2020 Winter Quarter	2200	N	1		3		1			4			1		2								12
WRIT 26	Writing About Lang	Kimberly A. Helmer	2020 Winter Quarter	2200	N	4	5	6	3							1			1							20
WRIT 26	Writing About Lang	Kimberly A. Helmer	2020 Winter Quarter	2200	N	5	3	6								1										15
WRIT 169	Tutoring Writing	Ellen Spencer Newberry	2020 Winter Quarter	2200	N		10	1											1							12
WRIT 169	Tutoring Writing	Robin Y King	2020 Winter Quarter	2200	N		9		1		1								2							13
YIDD 1	First-Year Yiddish	Jonathan Levitow	2020 Winter Quarter	2200	N		4	1	2	1	2								2							12
