Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
WRIT 2	Rhetoric & Inquiry	Brenda Samantha Sanfilippo	2024 Spring Quarter	2242	N	1	15	1		1				1				1	2	2				1		25
WRIT 2	Rhetoric & Inquiry	Brenda Samantha Sanfilippo	2024 Spring Quarter	2242	N	4	10	2		1	1	1						2	1					2		24
WRIT 2	Rhetoric & Inquiry	Daniel McKenna Joesten	2024 Spring Quarter	2242	N	13	1		3			2						2	1	1			1			24
WRIT 2	Rhetoric & Inquiry	Kendall Grady	2024 Spring Quarter	2242	N		20	3				1							1							25
WRIT 2	Rhetoric & Inquiry	Dev Bose	2024 Spring Quarter	2242	N		7	3	2	3	5		1					2						1		24
WRIT 2	Rhetoric & Inquiry	Katherine Marie Ross	2024 Spring Quarter	2242	N	3	13	1	2	2								1	2				1			25
WRIT 2	Rhetoric & Inquiry	James Jackson	2024 Spring Quarter	2242	N		15	3	1										2				4			25
WRIT 2	Rhetoric & Inquiry	Daniel McKenna Joesten	2024 Spring Quarter	2242	N	13			8	2									2							25
WRIT 2	Rhetoric & Inquiry	Daniel McKenna Joesten	2024 Spring Quarter	2242	N	14	2		6									1	1							24
WRIT 2	Rhetoric & Inquiry	Susannah Alicia Carney-Waddy	2024 Spring Quarter	2242	N		14	5		2	1												2			24
WRIT 2	Rhetoric & Inquiry	Susannah Alicia Carney-Waddy	2024 Spring Quarter	2242	N		14	6		1								1	2					1		25
WRIT 2	Rhetoric & Inquiry	Tiffany Lynn Wong	2024 Spring Quarter	2242	N	7	12	2		1									1				1			24
WRIT 2	Rhetoric & Inquiry	Roxanne P Hamilton	2024 Spring Quarter	2242	N		2	4	8	1	3	1	1						5							25
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2024 Spring Quarter	2242	N		11	7	1	3								1		1						24
WRIT 2	Rhetoric & Inquiry	Joy Anna Hagen	2024 Spring Quarter	2242	N	1	9	4	1					1		1		1	2	1			2	1		24
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2024 Spring Quarter	2242	N		8	8	2	1									4				2			25
WRIT 2	Rhetoric & Inquiry	Joy Anna Hagen	2024 Spring Quarter	2242	N	3	9	5	1			1		1					3					1		24
WRIT 2	Rhetoric & Inquiry	Kae Roybal	2024 Spring Quarter	2242	N	6	11	2	1	2		1	1						1							25
WRIT 2	Rhetoric & Inquiry	Kae Roybal	2024 Spring Quarter	2242	N	5	7	3	4		1		1						2	2						25
WRIT 2	Rhetoric & Inquiry	Daniel Gordon Pearce	2024 Spring Quarter	2242	N		8	8	2	2	1	1							2	1						25
WRIT 2	Rhetoric & Inquiry	Terry L Terhaar	2024 Spring Quarter	2242	N		6	7		1		1	2					2						4		23
WRIT 2	Rhetoric & Inquiry	Daniel Gordon Pearce	2024 Spring Quarter	2242	N		7	9	4	1	2								2							25
WRIT 2	Rhetoric & Inquiry	Sondra Maria Archimedes	2024 Spring Quarter	2242	N	4	9	5	1	2	1	1							1	1						25
WRIT 2	Rhetoric & Inquiry	Sondra Maria Archimedes	2024 Spring Quarter	2242	N	6	12	3				1							3							25
WRIT 2	Rhetoric & Inquiry	Denise Silva	2024 Spring Quarter	2242	N	1	2		6	5	1		2	1					2	1				3		24
WRIT 2	Rhetoric & Inquiry	Nirshan Rex-Boniface Perera	2024 Spring Quarter	2242	N		14	1	3		1	2								1				1		23
WRIT 2	Rhetoric & Inquiry	Nirshan Rex-Boniface Perera	2024 Spring Quarter	2242	N		13	2	3	2			1					1	2							24
WRIT 2	Rhetoric & Inquiry	Robin Y King	2024 Spring Quarter	2242	N		1	4	4	3		2				2			3	1				3		23
WRIT 2	Rhetoric & Inquiry	Lisa Ann Schilz	2024 Spring Quarter	2242	N		12	7		1			2						1					1		24
WRIT 2	Rhetoric & Inquiry	Lisa Ann Schilz	2024 Spring Quarter	2242	N	1	10	1	1	2	1		1			1			4	3						25
WRIT 2	Rhetoric & Inquiry	Joseph Mark Navarro	2024 Spring Quarter	2242	N		6	4	1		2	3	2					2	4	1						25
WRIT 2	Rhetoric & Inquiry	Joseph Mark Navarro	2024 Spring Quarter	2242	N		1	3	2	1	1		2					6	5					2		23
WRIT 2	Rhetoric & Inquiry	Denise Silva	2024 Spring Quarter	2242	N	4	3		1	6	4		1			1	1	2	1					1		25
WRIT 2	Rhetoric & Inquiry	Sara Louise Nuila-Chae	2024 Spring Quarter	2242	N	16		2		4	1		1						1							25
WRIT 2	Rhetoric & Inquiry	Sara Louise Nuila-Chae	2024 Spring Quarter	2242	N	13		1		5	1	1						2	1							24
WRIT 2	Rhetoric & Inquiry	Madeline M Lane	2024 Spring Quarter	2242	N	4	16	2			1			2												25
WRIT 2	Rhetoric & Inquiry	Madeline M Lane	2024 Spring Quarter	2242	N	3	20	1	1																	25
WRIT 2	Rhetoric & Inquiry	Sarah-Hope Parmeter	2024 Spring Quarter	2242	N	5	7	6	1		1		2		1				2							25
WRIT 2	Rhetoric & Inquiry	Sarah-Hope Parmeter	2024 Spring Quarter	2242	N	4	8	2	2	2	1					2							3			24
WRIT 159	Grammar:Tutor/Teach	Sarah Michals	2024 Spring Quarter	2242	N		9			2																11
