Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
WRIT 2	Rhetoric & Inquiry	Kae Roybal	2022 Fall Quarter	2228	N	8	12	2		1		1						1								25
WRIT 2	Rhetoric & Inquiry	Heather M Shearer	2022 Fall Quarter	2228	N	1	9	2	1	1	4	2	2	1						1						24
WRIT 2	Rhetoric & Inquiry	Heather M Shearer	2022 Fall Quarter	2228	N	1	4	1		1	4	1	4		1				7					1		25
WRIT 2	Rhetoric & Inquiry	Denise Silva	2022 Fall Quarter	2228	N		4		3	8	2		1					1	3	1						23
WRIT 2	Rhetoric & Inquiry	Taylor Joy Kirsch	2022 Fall Quarter	2228	N		17	2		2			2						1							24
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2022 Fall Quarter	2228	N	2	10	3	4	1	2		1	1						1						25
WRIT 2	Rhetoric & Inquiry	Madeline M Lane	2022 Fall Quarter	2228	N	7	14	3																		24
WRIT 2	Rhetoric & Inquiry	Tiffany Lynn Wong	2022 Fall Quarter	2228	N	2	9	4		1	2		1						1	2				2		24
WRIT 2	Rhetoric & Inquiry	Tiffany Lynn Wong	2022 Fall Quarter	2228	N		15	4				1		2					1	2						25
WRIT 2	Rhetoric & Inquiry	Tiffany Lynn Wong	2022 Fall Quarter	2228	N	1	13	5	1	1	1	1								1						24
WRIT 2	Rhetoric & Inquiry	Amy Vidali	2022 Fall Quarter	2228	N		12	6	2	2									2							24
WRIT 2	Rhetoric & Inquiry	Terry L Terhaar	2022 Fall Quarter	2228	N		1			9			1					4	2	4				2		23
WRIT 2	Rhetoric & Inquiry	Terry L Terhaar	2022 Fall Quarter	2228	N		1	2	1	2	2							1	9	3				3		24
WRIT 2	Rhetoric & Inquiry	Terry L Terhaar	2022 Fall Quarter	2228	N		5			4	1							1	4	5				3		23
WRIT 2	Rhetoric & Inquiry	Denise Silva	2022 Fall Quarter	2228	N		2	1	4	7		1	2			2	2	2						1		24
WRIT 2	Rhetoric & Inquiry	Lisa Ann Schilz	2022 Fall Quarter	2228	N		21	1		2	1															25
WRIT 2	Rhetoric & Inquiry	Lisa Ann Schilz	2022 Fall Quarter	2228	N		14	1		7	1							1	1							25
WRIT 2	Rhetoric & Inquiry	Kae Roybal	2022 Fall Quarter	2228	N	2	10	7	1	1	1	1	1													24
WRIT 2	Rhetoric & Inquiry	Katherine Marie Ross	2022 Fall Quarter	2228	N	2	9	3	2	5	1							1		1				1		25
WRIT 2	Rhetoric & Inquiry	Bettina Osborne	2022 Fall Quarter	2228	N	5	7	6	4	2									1							25
WRIT 2	Rhetoric & Inquiry	Bettina Osborne	2022 Fall Quarter	2228	N	12	7	2	1				2													24
WRIT 2	Rhetoric & Inquiry	Ellen Spencer Newberry	2022 Fall Quarter	2228	N		17	1	1	3			1			1		1								25
WRIT 2	Rhetoric & Inquiry	Ellen Spencer Newberry	2022 Fall Quarter	2228	N		14	2	1	4		2								2						25
WRIT 2	Rhetoric & Inquiry	Sarah Michals	2022 Fall Quarter	2228	N		11	1	1	5			3	2				1	1							25
WRIT 2	Rhetoric & Inquiry	Brij D Lunine	2022 Fall Quarter	2228	N	1	17				1		1						4					1		25
WRIT 2	Rhetoric & Inquiry	Brij D Lunine	2022 Fall Quarter	2228	N		21												3	1						25
WRIT 2	Rhetoric & Inquiry	Madeline M Lane	2022 Fall Quarter	2228	N	12	10	1											2							25
WRIT 2	Rhetoric & Inquiry	Madeline M Lane	2022 Fall Quarter	2228	N	8	12	1	1	1									1							24
WRIT 2	Rhetoric & Inquiry	Taylor Joy Kirsch	2022 Fall Quarter	2228	N		13	2		2	1		4	1				2								25
WRIT 2	Rhetoric & Inquiry	Roxanne P Hamilton	2022 Fall Quarter	2228	N		6	4	8	6																24
WRIT 2	Rhetoric & Inquiry	Kristen Terry	2022 Fall Quarter	2228	N	3	12	3	1	2								2								23
WRIT 2	Rhetoric & Inquiry	Erica Louise Halk	2022 Fall Quarter	2228	N	1	11	5		2								1	4	1						25
WRIT 2	Rhetoric & Inquiry	Erica Louise Halk	2022 Fall Quarter	2228	N	3	9	2	3	2									3	1				2		25
WRIT 2	Rhetoric & Inquiry	Steven John Coulter	2022 Fall Quarter	2228	N	4	10	3		1								1	6							25
WRIT 2	Rhetoric & Inquiry	Steven John Coulter	2022 Fall Quarter	2228	N	5	8	2		3			2						5							25
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2022 Fall Quarter	2228	N		1	6	15	2									1							25
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2022 Fall Quarter	2228	N			11	12	2																25
WRIT 2	Rhetoric & Inquiry	Bettina Osborne	2022 Fall Quarter	2228	N	3	6	6	3		1	1	2	1										1		24
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2022 Fall Quarter	2228	N	4	5	4	5		1	1		2										2		24
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2022 Fall Quarter	2228	N	1	8	6	1	3	1	2		1					1					1		25
WRIT 2	Rhetoric & Inquiry	Mark Baker	2022 Fall Quarter	2228	N		6	9	4							1		1	4							25
WRIT 2	Rhetoric & Inquiry	Joseph Mark Navarro	2022 Fall Quarter	2228	N	3	2	3	2	2	1	3	2	2					3					1		24
WRIT 2	Rhetoric & Inquiry	Joseph Mark Navarro	2022 Fall Quarter	2228	N	4	1	3		2	3	3	3	3				2								24
WRIT 25	Writing About Place	Kimberly A. Helmer	2022 Fall Quarter	2228	N	3	9			2	2							1								17
WRIT 26	Writing About Lang	Kimberly A. Helmer	2022 Fall Quarter	2228	N	2	4	3	3	1		1						1								15
WRIT 26	Writing About Lang	Lara Ramos Galas	2022 Fall Quarter	2228	N		7	6	2	2																17
WRIT 26	Writing About Lang	Gail Abel Brenner	2022 Fall Quarter	2228	N	6	2	1	2	1	1	2					2									17
WRIT 169	Tutoring Writing	Robin Y King	2022 Fall Quarter	2228	N		10		1										5							16
